Global_Session_ID,Transaction_Str
U0025_7,"Dorms,CS_Building,Student_Center,Library,Gym,Cafeteria"
U0025_8,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,CS_Building,Library,Cafeteria,Library"
U0025_9,"Dorms,Cafeteria,CS_Building,Cafeteria"
U0026_1,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Student_Center"
U0026_10,"Student_Center,Gym,Dorms,CS_Building,Cafeteria,CS_Building,Student_Center"
U0026_11,"Dorms,Cafeteria,Math_Building,Student_Center,Gym"
U0026_12,"Gym,Cafeteria,Student_Center,Dorms,Cafeteria,Library"
U0026_13,"Math_Building,Dorms,Cafeteria,CS_Building,Dorms"
U0026_14,"Dorms,Math_Building,Student_Center,Library,Dorms,CS_Building,Student_Center,Dorms"
U0026_2,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building"
U0026_3,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Library,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building"
U0026_4,"Dorms,Cafeteria,Math_Building"
U0026_5,"Dorms,Math_Building,Dorms,Cafeteria"
U0026_6,"Dorms,Cafeteria,CS_Building"
U0026_7,"Dorms,Math_Building,Cafeteria,Library,Dorms,Cafeteria"
U0026_8,"Dorms,Cafeteria,Math_Building,Library"
U0026_9,"Library,Student_Center,Dorms,Library"
U0027_1,"Dorms,Cafeteria,Math_Building,Library,CS_Building,Library,Cafeteria,CS_Building,Library,Dorms,Cafeteria"
U0027_10,"Dorms,CS_Building,Student_Center,Dorms,CS_Building,Library"
U0027_11,"Dorms,Cafeteria,CS_Building"
U0027_12,"Dorms,Cafeteria,CS_Building,Library,Student_Center,Library,Dorms"
U0027_13,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria"
U0027_2,"Dorms,Cafeteria,CS_Building,Student_Center,Gym"
U0027_3,"Dorms,Math_Building,Student_Center,Library"
U0027_4,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Library,Dorms"
U0027_5,"Dorms,Math_Building,Library,Dorms,CS_Building,Dorms,Math_Building,Cafeteria"
U0027_6,"Dorms,Library,Cafeteria,CS_Building"
U0027_7,"Student_Center,Dorms,CS_Building,Student_Center,Library,Cafeteria"
U0027_8,"Gym,Dorms,CS_Building"
U0027_9,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Math_Building,Dorms"
U0028_1,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building"
U0028_10,"Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building"
U0028_11,"Dorms,CS_Building,Library,Gym,Cafeteria,Dorms,Library,Cafeteria,Math_Building,Cafeteria,Math_Building"
U0028_2,"Dorms,CS_Building,Library,Dorms,Math_Building"
U0028_3,"Math_Building,Student_Center,Library,Cafeteria,CS_Building"
U0028_4,"Dorms,Math_Building,Dorms,CS_Building,Cafeteria,CS_Building,Dorms,Cafeteria,CS_Building,Cafeteria"
U0028_5,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building"
U0028_6,"Dorms,Math_Building,Student_Center"
U0028_7,"Dorms,Cafeteria,Library,Dorms,Cafeteria,Student_Center,Dorms,Cafeteria"
U0028_8,"Dorms,Library,Dorms,Cafeteria,CS_Building"
U0028_9,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building"
U0029_1,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Library"
U0029_2,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0029_3,"Dorms,Math_Building,Student_Center,Dorms,CS_Building,Dorms,Cafeteria,Dorms,Cafeteria,CS_Building,Library,Cafeteria,CS_Building,Student_Center,Library"
U0029_4,"Student_Center,Gym,Dorms,CS_Building,Library,Cafeteria,Math_Building,Student_Center"
U0029_5,"Student_Center,Library,Student_Center,Dorms,Cafeteria,CS_Building"
U0029_6,"Dorms,CS_Building,Student_Center,Dorms,Library,Gym,Dorms,Cafeteria,CS_Building,Library"
U0029_7,"Gym,Dorms,Cafeteria,CS_Building,Dorms,CS_Building,Dorms"
U0029_8,"Dorms,Cafeteria,Math_Building"
U0029_9,"Dorms,Cafeteria,Math_Building,Cafeteria,Math_Building,Student_Center,Library"
U0030_1,"Cafeteria,CS_Building,Library,Cafeteria,Student_Center,Library,Gym,Dorms,Dorms,Cafeteria,CS_Building,Library"
U0030_10,"Dorms,Cafeteria,Student_Center,Dorms,Math_Building,Student_Center,Dorms"
U0030_11,"Dorms,Cafeteria,Library,Cafeteria,Library,Cafeteria"
U0030_12,"Dorms,Math_Building,Dorms,Library"
U0030_13,"Dorms,Math_Building,Library"
U0030_14,"Dorms,Cafeteria,CS_Building,Library,Dorms,Cafeteria"
U0030_15,"Dorms,Cafeteria,CS_Building,Student_Center"
U0030_2,"Dorms,CS_Building,Student_Center,Library,Student_Center,Dorms,Cafeteria"
U0030_3,"Math_Building,Dorms,Math_Building,Library"
U0030_4,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Dorms,Library"
U0030_5,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building,Library,Gym"
U0030_6,"Dorms,CS_Building,Dorms,Cafeteria,Math_Building,Library"
U0030_7,"Dorms,CS_Building,Student_Center,Gym,Cafeteria,CS_Building"
U0030_8,"CS_Building,Library,Gym,Dorms,Cafeteria,CS_Building,Library"
U0030_9,"CS_Building,Library,Dorms,CS_Building"
U0031_1,"Dorms,Math_Building,Cafeteria,CS_Building,Library"
U0031_10,"Gym,Dorms,Cafeteria,Math_Building"
U0031_11,"Dorms,Cafeteria,Library"
U0031_12,"Dorms,CS_Building,Library"
U0031_2,"Library,Dorms,CS_Building,Student_Center,Dorms,Math_Building,Library,Dorms,Math_Building,Library,Student_Center,Dorms"
U0031_3,"Dorms,Math_Building,Student_Center,Library,Cafeteria,CS_Building,Dorms"
U0031_4,"Math_Building,Student_Center,Gym,Dorms,Library,Gym,Dorms"
U0031_5,"Dorms,Cafeteria,CS_Building"
U0031_6,"Dorms,Cafeteria,Library,Student_Center,Library,Dorms,Library,Dorms"
U0031_7,"Dorms,Cafeteria,Student_Center"
U0031_8,"Dorms,Math_Building,Dorms"
U0031_9,"Dorms,Cafeteria,Library,Dorms,Math_Building,Dorms,Dorms,Math_Building,Dorms"
U0032_1,"Student_Center,Library,Cafeteria,CS_Building,Cafeteria,Math_Building,Library,Student_Center,Dorms,Library,Dorms"
U0032_10,"Cafeteria,Math_Building,Cafeteria"
U0032_2,"Dorms,Math_Building,Student_Center"
U0032_3,"Dorms,Cafeteria,Math_Building,Library,Cafeteria,CS_Building"
U0032_4,"Dorms,Library,Cafeteria,Math_Building"
U0032_5,"CS_Building,Library,Gym,Dorms,Cafeteria,Math_Building,Dorms,Cafeteria"
U0032_6,"Dorms,Cafeteria,Library"
U0032_7,"Dorms,Cafeteria,Math_Building,Library,Gym,Dorms"
U0032_8,"Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0032_9,"Cafeteria,Library,Dorms,Cafeteria,Student_Center,Gym,Cafeteria,Math_Building,Dorms,Cafeteria,Library,Cafeteria,CS_Building"
U0033_1,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building,Dorms,Math_Building,Student_Center"
U0033_10,"Math_Building,Cafeteria,Library,Cafeteria,Math_Building,Student_Center,Library"
U0033_11,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Math_Building,Dorms"
U0033_12,"Dorms,CS_Building,Library,Dorms,Math_Building,Student_Center,Library,Cafeteria"
U0033_13,"Dorms,Library,Dorms"
U0033_14,"Dorms,Math_Building,Cafeteria,Library,Dorms,Cafeteria"
U0033_15,"Dorms,Cafeteria,Student_Center"
U0033_2,"Math_Building,Cafeteria,Math_Building"
U0033_3,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Cafeteria,CS_Building"
U0033_4,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms,CS_Building,Library,Dorms,Math_Building"
U0033_5,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Math_Building,Cafeteria"
U0033_6,"Gym,Dorms,Library,Dorms,CS_Building,Library,Dorms,Cafeteria"
U0033_7,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Student_Center,Gym,Dorms"
U0033_8,"Dorms,Cafeteria,CS_Building"
U0033_9,"Dorms,Math_Building,Library,Cafeteria,Math_Building,Dorms,Library"
U0034_1,"Dorms,CS_Building,Library,Cafeteria,Library,Dorms,Cafeteria,Math_Building"
U0034_10,"Dorms,Cafeteria,CS_Building,Library,Student_Center"
U0034_11,"Dorms,Library,Dorms,Cafeteria,Library,Dorms,Math_Building,Dorms"
U0034_12,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Library,Cafeteria,Library"
U0034_13,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Math_Building,Library,Gym"
U0034_2,"Dorms,Cafeteria,Math_Building,Library,Student_Center,Dorms,Cafeteria,CS_Building"
U0034_3,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building,Library,Dorms,Cafeteria"
U0034_4,"Dorms,Cafeteria,Math_Building,Library,Dorms,CS_Building,Library,Dorms,Library,Dorms,CS_Building,Dorms"
U0034_5,"Student_Center,Library,Gym,Cafeteria,Math_Building,Student_Center"
U0034_6,"Gym,Cafeteria,Math_Building,Library,Gym,Dorms"
U0034_7,"Dorms,CS_Building,Student_Center,Gym,Dorms,Math_Building,Student_Center"
U0034_8,"Dorms,Library,Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building"
U0034_9,"Dorms,Cafeteria,Library"
U0035_1,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Math_Building,Dorms,Cafeteria"
U0035_10,"Dorms,Cafeteria,CS_Building,Library,Dorms,Library,Dorms"
U0035_11,"Dorms,CS_Building,Dorms"
U0035_12,"Dorms,CS_Building,Cafeteria,Math_Building,Library,Dorms,Cafeteria"
U0035_13,"Student_Center,Gym,Dorms,Math_Building,Library,Gym,Dorms"
U0035_14,"Dorms,Library,Gym,Dorms"
U0035_15,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Cafeteria"
U0035_16,"Gym,Dorms,CS_Building,Library,Cafeteria,Library,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building"
U0035_2,"Dorms,Library,Student_Center,Library,Dorms,Cafeteria,Student_Center,Dorms,CS_Building"
U0035_3,"Dorms,Cafeteria,Math_Building"
U0035_4,"Dorms,Cafeteria,Math_Building,Library,Cafeteria"
U0035_5,"Dorms,CS_Building,Library,Dorms,Cafeteria,Cafeteria,Student_Center,Gym"
U0035_6,"Dorms,CS_Building,Library,Gym,Dorms,Library,Student_Center"
U0035_7,"Dorms,Cafeteria,Library,Student_Center,Library,Dorms"
U0035_8,"Dorms,CS_Building,Library"
U0035_9,"Dorms,Cafeteria,CS_Building,Library,Dorms"
U0036_1,"Dorms,Cafeteria,Math_Building,Library,Student_Center"
U0036_10,"Dorms,Cafeteria,Math_Building"
U0036_11,"Dorms,Math_Building,Library,Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building"
U0036_12,"Dorms,CS_Building,Library,Gym,Dorms,Dorms,Cafeteria,CS_Building,Library,Dorms,Math_Building"
U0036_2,"Dorms,Math_Building,Library,Gym,Cafeteria,Library,Cafeteria,Math_Building"
U0036_3,"Dorms,CS_Building,Student_Center,Library,Dorms,Cafeteria,Math_Building"
U0036_4,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building,Cafeteria"
U0036_5,"Library,Gym,Dorms,Cafeteria,CS_Building"
U0036_6,"Cafeteria,CS_Building,Library,Cafeteria,Student_Center,Library,Dorms,Gym,Dorms,Library,Dorms,Cafeteria,CS_Building,Student_Center"
U0036_7,"Dorms,Math_Building,Library,Dorms,Cafeteria"
U0036_8,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building,Student_Center"
U0036_9,"Dorms,Cafeteria,Math_Building"
U0037_1,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building"
U0037_10,"Math_Building,Dorms,Cafeteria,Student_Center"
U0037_11,"Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0037_12,"Dorms,Cafeteria,Math_Building,Cafeteria"
U0037_2,"Math_Building,Library,Cafeteria,Library,Dorms,CS_Building,Cafeteria,Math_Building"
U0037_3,"Dorms,Cafeteria,CS_Building"
U0037_4,"Dorms,CS_Building,Cafeteria,Student_Center,Library,Cafeteria"
U0037_5,"Dorms,Math_Building,Student_Center,Library,Gym"
U0037_6,"Dorms,Math_Building,Library,Gym,Cafeteria,CS_Building"
U0037_7,"Dorms,Cafeteria,Student_Center,Dorms"
U0037_8,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Dorms,Cafeteria,CS_Building,Library"
U0037_9,"Dorms,Cafeteria,Student_Center,Dorms,Math_Building,Library,Dorms,Library"
U0038_1,"CS_Building,Library,Dorms,Cafeteria,CS_Building,Library,Student_Center,Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Library,Dorms,Math_Building,Library,Student_Center"
U0038_10,"Dorms,Cafeteria,CS_Building,Student_Center,Library"
U0038_11,"Student_Center,Gym,Dorms"
U0038_12,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria"
U0038_13,"Dorms,Cafeteria,Student_Center,Library"
U0038_14,"Library,Dorms,Cafeteria,CS_Building,Cafeteria,Library"
U0038_15,"Dorms,CS_Building,Student_Center"
U0038_16,"Cafeteria,Student_Center,Library,Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0038_2,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,CS_Building,Library,Cafeteria,CS_Building,Dorms"
U0038_3,"Dorms,Cafeteria,CS_Building,Dorms,Math_Building,Library,Cafeteria,CS_Building"
U0038_4,"Dorms,CS_Building,Dorms,Cafeteria,Library"
U0038_5,"Math_Building,Cafeteria,Library,Cafeteria,CS_Building,Student_Center"
U0038_6,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms,CS_Building"
U0038_7,"Dorms,Cafeteria,Math_Building,Library,Dorms,Cafeteria,Library,Dorms"
U0038_8,"Dorms,Library,Dorms,Cafeteria,Math_Building"
U0038_9,"Dorms,Math_Building,Dorms,Cafeteria,Math_Building,Dorms"
U0039_1,"Gym,Dorms,Cafeteria,Library"
U0039_10,"Dorms,Math_Building,Student_Center,Library,Student_Center,Gym,Dorms,Math_Building,Library"
U0039_11,"CS_Building,Student_Center,Library,Student_Center,Dorms,CS_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,Student_Center,Gym"
U0039_12,"Dorms,Cafeteria,Library,Gym,Dorms,Cafeteria,Math_Building"
U0039_13,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria"
U0039_14,"Student_Center,Dorms,Cafeteria,Student_Center,Library"
U0039_15,"Library,Student_Center,Dorms,Cafeteria"
U0039_2,"Math_Building,Student_Center,Dorms,Cafeteria,CS_Building,Student_Center"
U0039_3,"Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building,Library,Student_Center,Gym"
U0039_4,"Dorms,CS_Building,Dorms,Library,Dorms,Cafeteria,Student_Center,Library"
U0039_5,"Student_Center,Library,Cafeteria,Math_Building,Dorms,CS_Building,Student_Center,Dorms"
U0039_6,"Dorms,Cafeteria,Math_Building"
U0039_7,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building,Student_Center"
U0039_8,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria,Library,Cafeteria"
U0039_9,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria,Student_Center"
U0040_1,"Dorms,CS_Building,Library,Dorms,CS_Building,Student_Center,Library,Dorms"
U0040_10,"Dorms,CS_Building,Library,Dorms,CS_Building,Cafeteria,Student_Center,Gym"
U0040_11,"Dorms,Cafeteria,CS_Building,Library,Gym,Cafeteria,Library"
U0040_12,"Dorms,Library,Dorms,Cafeteria,Math_Building,Library,Dorms"
U0040_13,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Student_Center"
U0040_14,"Dorms,Library,Cafeteria,Math_Building,Library,Cafeteria,Library,Dorms"
U0040_15,"Dorms,Cafeteria,Math_Building"
U0040_2,"Dorms,Cafeteria,Math_Building"
U0040_3,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Cafeteria,Library"
U0040_4,"Dorms,Cafeteria,Math_Building,Dorms,Math_Building"
U0040_5,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Library,Dorms,Cafeteria"
U0040_6,"Dorms,CS_Building,Student_Center,Library"
U0040_7,"Dorms,Cafeteria,Library,Dorms,Cafeteria,Library,Student_Center,Gym"
U0040_8,"Dorms,Cafeteria,Math_Building,Library,Student_Center"
U0040_9,"Math_Building,Library,Dorms,Cafeteria,Library,Dorms,Cafeteria"
U0041_1,"Student_Center,Gym,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Math_Building,Dorms,CS_Building,Student_Center,Dorms,Library,Gym,Dorms"
U0041_10,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Cafeteria,Math_Building"
U0041_11,"Dorms,Math_Building,Dorms,Cafeteria"
U0041_12,"Gym,Dorms,CS_Building,Library,Gym,Cafeteria,Student_Center,Dorms"
U0041_13,"Dorms,Math_Building,Student_Center,Library,Gym,Dorms,Cafeteria"
U0041_14,"Dorms,CS_Building,Library,Student_Center,Library,Dorms,Cafeteria,Math_Building"
U0041_2,"Gym,Dorms,Cafeteria"
U0041_3,"Dorms,Library,Cafeteria,Math_Building,Student_Center,Library,Cafeteria,Math_Building"
U0041_4,"Cafeteria,Library,Cafeteria,Student_Center,Gym,Dorms,Math_Building"
U0041_5,"Dorms,Library,Dorms,Cafeteria,CS_Building,Library"
U0041_6,"Dorms,Cafeteria,Math_Building"
U0041_7,"Dorms,Library,Cafeteria,Math_Building,Student_Center,Gym"
U0041_8,"CS_Building,Library,Cafeteria,Library,Cafeteria,Cafeteria,CS_Building,Cafeteria,Student_Center,Library,Dorms"
U0041_9,"Math_Building,Library,Cafeteria,Math_Building,Student_Center"
U0042_1,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Cafeteria"
U0042_10,"Dorms,Cafeteria,CS_Building,Library"
U0042_11,"Dorms,Cafeteria,Student_Center,Dorms"
U0042_12,"Cafeteria,CS_Building,Cafeteria,Math_Building,Cafeteria,CS_Building"
U0042_13,"Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building,Cafeteria"
U0042_14,"Dorms,Math_Building,Student_Center"
U0042_2,"Math_Building,Library,Student_Center,Library,Dorms,Cafeteria,CS_Building,Dorms"
U0042_3,"Dorms,Cafeteria,Math_Building,Library,Gym,Dorms"
U0042_4,"Dorms,Cafeteria,CS_Building,Cafeteria"
U0042_5,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms"
U0042_6,"Math_Building,Library,Dorms"
U0042_7,"Dorms,Cafeteria,Math_Building,Student_Center,Gym"
U0042_8,"Dorms,Cafeteria,Math_Building,Library,Dorms,Cafeteria,CS_Building"
U0042_9,"Dorms,Math_Building,Dorms"
U0043_1,"Dorms,Cafeteria,Student_Center,Library,Dorms,CS_Building"
U0043_10,"Dorms,Cafeteria,Math_Building,Library"
U0043_11,"Student_Center,Dorms,CS_Building,Library,Dorms,Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Cafeteria,Library,Cafeteria"
U0043_2,"CS_Building,Cafeteria,Student_Center,Dorms,Cafeteria,Math_Building,Dorms"
U0043_3,"Student_Center,Dorms,Math_Building,Library,Dorms,Cafeteria,CS_Building"
U0043_4,"Dorms,CS_Building,Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Cafeteria"
U0043_5,"Dorms,Library,Dorms,CS_Building"
U0043_6,"Dorms,CS_Building,Student_Center,Dorms"
U0043_7,"Dorms,CS_Building,Cafeteria,Library,Dorms,Cafeteria,Library,Dorms,Math_Building,Dorms,Cafeteria,Library,Cafeteria"
U0043_8,"Math_Building,Student_Center,Dorms,Math_Building,Library,Cafeteria,Math_Building,Library,Dorms,Cafeteria,Math_Building,Dorms,Cafeteria"
U0043_9,"Dorms,Cafeteria,Math_Building,Library,Gym"
U0044_1,"Dorms,Cafeteria,CS_Building"
U0044_10,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Library,Student_Center,Library"
U0044_11,"Dorms,Cafeteria,Math_Building,Cafeteria,Math_Building,Dorms,Library"
U0044_2,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Cafeteria"
U0044_3,"Dorms,Math_Building,Library,Dorms,Cafeteria,CS_Building"
U0044_4,"Dorms,Math_Building,Dorms,CS_Building,Student_Center"
U0044_5,"Cafeteria,Library,Cafeteria,Student_Center,Library,Dorms,Library,Cafeteria"
U0044_6,"Dorms,CS_Building,Library,Dorms,CS_Building"
U0044_7,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building,Library"
U0044_8,"CS_Building,Dorms,Cafeteria"
U0044_9,"Math_Building,Library,Gym,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0045_1,"Dorms,CS_Building,Library,Cafeteria"
U0045_10,"Student_Center,Gym,Dorms,Cafeteria,Library,Gym"
U0045_11,"Dorms,CS_Building,Dorms,CS_Building,Dorms"
U0045_2,"Dorms,Cafeteria,Library,Cafeteria,Dorms,CS_Building,Student_Center,Dorms,Math_Building,Student_Center,Library"
U0045_3,"Dorms,Cafeteria,Library,Dorms"
U0045_4,"Library,Dorms,Cafeteria,CS_Building,Library,Dorms,Dorms,Cafeteria,Math_Building,Student_Center,Library,Cafeteria"
U0045_5,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Math_Building,Student_Center"
U0045_6,"Dorms,Cafeteria,CS_Building,Library"
U0045_7,"Dorms,Math_Building,Library"
U0045_8,"Gym,Cafeteria,Math_Building,Student_Center,Library"
U0045_9,"Dorms,CS_Building,Library,Cafeteria,Math_Building,Student_Center,Gym"
U0046_1,"Dorms,Cafeteria,Math_Building,Student_Center,Gym"
U0046_10,"Dorms,Math_Building,Library,Dorms"
U0046_11,"Dorms,Math_Building,Library"
U0046_12,"CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Student_Center"
U0046_13,"Dorms,Cafeteria,Library,Dorms,Math_Building"
U0046_2,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Library,Dorms,Math_Building"
U0046_3,"Gym,Dorms,Cafeteria,Library,Dorms,Cafeteria,Gym,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building,Library"
U0046_4,"Dorms,Cafeteria,CS_Building"
U0046_5,"Student_Center,Gym,Dorms,Cafeteria,Library,Gym"
U0046_6,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Library"
U0046_7,"Dorms,Cafeteria,Math_Building,Student_Center"
U0046_8,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Student_Center,Gym,Dorms,Math_Building"
U0046_9,"Dorms,Library,Dorms,Cafeteria,Library,Gym,Dorms,Library"
U0047_1,"Gym,Dorms,Cafeteria"
U0047_10,"Dorms,Library,Dorms,Cafeteria,CS_Building,Student_Center,Dorms"
U0047_11,"Dorms,Library,Cafeteria,Math_Building,Library"
U0047_12,"Dorms,Cafeteria,CS_Building,Library,Dorms,Cafeteria,CS_Building,Student_Center"
U0047_13,"Math_Building,Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms,CS_Building,Library"
U0047_14,"Math_Building,Student_Center,Gym,Cafeteria,CS_Building"
U0047_15,"Dorms,Library,Cafeteria,Math_Building,Student_Center,Dorms"
U0047_16,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms"
U0047_17,"Dorms,Math_Building,Library,Dorms,CS_Building"
U0047_2,"Math_Building,Student_Center,Gym,Dorms,Cafeteria,CS_Building,Library"
U0047_3,"Dorms,Cafeteria,Math_Building"
U0047_4,"Student_Center,Library,Gym,Dorms,Cafeteria,Student_Center,Dorms,CS_Building"
U0047_5,"Dorms,CS_Building,Library,Student_Center,Gym,Dorms,Math_Building"
U0047_6,"Dorms,Cafeteria,Library,Student_Center,Library,Student_Center"
U0047_7,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building"
U0047_8,"Dorms,Math_Building,Student_Center"
U0047_9,"Dorms,Cafeteria,Math_Building,Library,Cafeteria,CS_Building,Library,Dorms"
U0048_1,"Dorms,Cafeteria,CS_Building,Dorms,Library,Gym,Dorms"
U0048_10,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Library,Cafeteria,Math_Building"
U0048_11,"Dorms,Cafeteria,CS_Building,Library,Gym"
U0048_2,"Dorms,CS_Building,Library,Cafeteria,Library,Cafeteria,Math_Building,Dorms,Dorms,Library,Student_Center,Library,Cafeteria,CS_Building,Student_Center"
U0048_3,"Dorms,Cafeteria,Student_Center,Cafeteria,Library,Cafeteria,Math_Building,Dorms,Math_Building,Dorms,CS_Building,Dorms,Cafeteria"
U0048_4,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria,Library,Dorms"
U0048_5,"Dorms,CS_Building,Student_Center,Gym,Dorms,Cafeteria,Math_Building"
U0048_6,"Dorms,Cafeteria,CS_Building,Library,Student_Center,Dorms"
U0048_7,"Cafeteria,Math_Building,Student_Center"
U0048_8,"Gym,Dorms,CS_Building,Cafeteria,Library,Cafeteria,Library,Dorms"
U0048_9,"Math_Building,Student_Center,Library,Student_Center,Gym,Dorms"
U0049_1,"Dorms,Cafeteria,Math_Building,Student_Center,Gym"
